Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	3370.758	0.01597304	105351.205	0.49922856	20.225	9.584e-05	632.107	0.00299537
Ethiopia	1257769.518	0.01151545	66294250.329	0.6069537	7546.617	6.909e-05	397765.502	0.00364172
Swaziland	13083.746	0.01151545	689615.333	0.6069537	78.502	6.909e-05	4137.692	0.00364172
Cameroon	252908.318	0.01002958	16102217.924	0.63856546	1517.45	6.018e-05	96613.308	0.00383139
Burkina Faso	217909.605	0.01103254	12206176.875	0.61798624	1307.458	6.62e-05	73237.061	0.00370792
Guinea	142956.409	0.01151545	7534916.256	0.6069537	857.738	6.909e-05	45209.498	0.00364172
Liberia	58177.799	0.01207265	2869403.256	0.59543825	349.067	7.244e-05	17216.42	0.00357263
Kenya	591813.435	0.01151545	31193177.627	0.6069537	3550.881	6.909e-05	187159.066	0.00364172
Mauritania	50706.182	0.01151545	2672610.764	0.6069537	304.237	6.909e-05	16035.665	0.00364172
Rwanda	141662.315	0.01151545	7466707.406	0.6069537	849.974	6.909e-05	44800.244	0.00364172
Seychelles	1114.258	0.01151545	58730.054	0.6069537	6.686	6.909e-05	352.38	0.00364172
Malawi	269584.987	0.01485864	9606940.441	0.52950304	1617.51	8.915e-05	57641.643	0.00317702
Benin	138654.908	0.01207265	6838636.939	0.59543825	831.929	7.244e-05	41031.822	0.00357263
Libya	88070.551	0.01318704	3811697.051	0.57073577	528.423	7.912e-05	22870.182	0.00342441
Republic of the Congo	60391.179	0.01151545	3183085.532	0.6069537	362.347	6.909e-05	19098.513	0.00364172
Togo	79124.316	0.01002958	5037702.922	0.63856546	474.746	6.018e-05	30226.218	0.00383139
Ghana	342781.527	0.01151545	18067256.37	0.6069537	2056.689	6.909e-05	108403.538	0.00364172
Central African Republic	53735.413	0.01151545	2832274.791	0.6069537	322.412	6.909e-05	16993.649	0.00364172
Mauritius	15275.554	0.01207265	753409.81	0.59543825	91.653	7.244e-05	4520.459	0.00357263
Mali	262208.39	0.01374424	10636741.693	0.55754872	1573.25	8.247e-05	63820.45	0.00334529
Angola	389122.49	0.01262984	17973355.6	0.58336561	2334.735	7.578e-05	107840.134	0.00350019
South Africa	579505.46	0.01002958	36896070.775	0.63856546	3477.033	6.018e-05	221376.425	0.00383139
Senegal	150767.507	0.00950953	10274814.158	0.64807499	904.605	5.706e-05	61648.885	0.00388845
Mozambique	388964.521	0.01318704	16834400.461	0.57073577	2333.787	7.912e-05	101006.403	0.00342441
Uganda	539586.584	0.01262984	24923210.04	0.58336561	3237.52	7.578e-05	149539.26	0.00350019
Niger	283450.934	0.01262984	13092444.048	0.58336561	1700.706	7.578e-05	78554.664	0.00350019
Cape Verde	6867.692	0.01262984	317214.968	0.58336561	41.206	7.578e-05	1903.29	0.00350019
Ivory Coast	127579.418	0.00508908	18388584.513	0.73351217	765.477	3.053e-05	110331.507	0.00440107
Nigeria	1775363.68	0.00906377	128716883.352	0.65713876	10652.182	5.438e-05	772301.3	0.00394283
Algeria	363925.076	0.00861801	28113862.458	0.66575677	2183.55	5.171e-05	168683.175	0.00399454
Sierra Leone	113670.885	0.01485864	4050779.796	0.52950304	682.025	8.915e-05	24304.679	0.00317702
Namibia	28192.748	0.01151545	1485977.433	0.6069537	169.156	6.909e-05	8915.865	0.00364172
Morocco	342620.156	0.00950953	23349583.158	0.64807499	2055.721	5.706e-05	140097.499	0.00388845
Guinea-Bissau	25760.957	0.01374424	1045018.589	0.55754872	154.566	8.247e-05	6270.112	0.00334529
United Republic of Tanzania	679911.426	0.01207265	33534098.856	0.59543825	4079.469	7.244e-05	201204.593	0.00357263
Chad	195481.582	0.01262984	9029187.652	0.58336561	1172.889	7.578e-05	54175.126	0.00350019
Egypt	720252.081	0.00731788	68641173.465	0.69740567	4321.512	4.391e-05	411847.041	0.00418443
Djibouti	11576.701	0.01207265	570977.651	0.59543825	69.46	7.244e-05	3425.866	0.00357263
Burundi	166050.919	0.01485864	5917396.62	0.52950304	996.306	8.915e-05	35504.38	0.00317702
Somalia	181188.116	0.01207265	8936429.028	0.59543825	1087.129	7.244e-05	53618.574	0.00357263
Madagascar	331689.613	0.01262984	15320562.326	0.58336561	1990.138	7.578e-05	91923.374	0.00350019
Sudan	481363.298	0.01151545	25371595.163	0.6069537	2888.18	6.909e-05	152229.571	0.00364172
Democratic Republic of the Congo	927484.599	0.01103254	51952923.57	0.61798624	5564.908	6.62e-05	311717.541	0.00370792
Zambia	209482.388	0.01207265	10331938.612	0.59543825	1256.894	7.244e-05	61991.632	0.00357263
Zimbabwe	182362.546	0.01262984	8423226.542	0.58336561	1094.175	7.578e-05	50539.359	0.00350019
Gambia	27526.862	0.01207265	1357659.956	0.59543825	165.161	7.244e-05	8145.96	0.00357263
Eritrea	56518.552	0.01262984	2610561.104	0.58336561	339.111	7.578e-05	15663.367	0.00350019
South Sudan	169203.017	0.01541584	5648695.758	0.5146444	1015.218	9.25e-05	33892.175	0.00308787
Equatorial Guinea	15073.419	0.01151545	794486.614	0.6069537	90.441	6.909e-05	4766.92	0.00364172
Tunisia	115994.163	0.01002958	7385139.787	0.63856546	695.965	6.018e-05	44310.839	0.00383139
Gabon	24404.397	0.01151545	1286301.805	0.6069537	146.426	6.909e-05	7717.811	0.00364172
Botswana	32237.25	0.01430144	1225803.819	0.54380448	193.424	8.581e-05	7354.823	0.00326283
