Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Wilson	1.0	0.0	0.0	1.0	0.00011541	0.0	5.0	2.0	1.25	0.00057705	0.00023082	0.0001442625
Shawnee	263.0	6.0	0.0	257.0	0.0014817	3.38e-05	2000.0	923.076923077	600.0	0.0112666666667	0.0052	0.00338
Harper	1.0	0.0	0.0	1.0	0.00018162	0.0	5.0	2.0	1.25	0.0009081	0.00036324	0.000227025
Finney	1418.0	6.0	0.0	1412.0	0.03873153	0.00016389	2000.0	923.076923077	600.0	0.05463	0.0252138461538	0.016389
Smith	2.0	0.0	0.0	2.0	0.00055509	0.0	10.0	4.0	2.5	0.00277545	0.00111018	0.0006938625
Montgomery	20.0	2.0	0.0	18.0	0.00062267	6.227e-05	666.666666667	307.692307692	200.0	0.0207566666667	0.00958	0.006227
Phillips	2.0	0.0	0.0	2.0	0.00037615	0.0	10.0	4.0	2.5	0.00188075	0.0007523	0.0004701875
Republic	4.0	0.0	0.0	4.0	0.00085763	0.0	20.0	8.0	5.0	0.00428815	0.00171526	0.0010720375
Bourbon	7.0	1.0	0.0	6.0	0.00047772	6.825e-05	333.333333333	153.846153846	100.0	0.02275	0.0105	0.006825
Chautauqua	4.0	0.0	0.0	4.0	0.00120882	0.0	20.0	8.0	5.0	0.0060441	0.00241764	0.001511025
Brown	6.0	0.0	0.0	6.0	0.00062513	0.0	30.0	12.0	7.5	0.00312565	0.00125026	0.0007814125
Stanton	9.0	0.0	0.0	9.0	0.00452944	0.0	45.0	18.0	11.25	0.0226472	0.00905888	0.0056618
Kearny	40.0	1.0	0.0	39.0	0.01014456	0.00025361	333.333333333	153.846153846	100.0	0.0845366666667	0.0390169230769	0.025361
Barber	1.0	0.0	0.0	1.0	0.00022361	0.0	5.0	2.0	1.25	0.00111805	0.00044722	0.0002795125
Trego	1.0	0.0	0.0	1.0	0.00035804	0.0	5.0	2.0	1.25	0.0017902	0.00071608	0.00044755
Greenwood	3.0	0.0	0.0	3.0	0.00049546	0.0	15.0	6.0	3.75	0.0024773	0.00099092	0.000619325
Doniphan	12.0	0.0	0.0	12.0	0.00156209	0.0	60.0	24.0	15.0	0.00781045	0.00312418	0.0019526125
Miami	7.0	0.0	0.0	7.0	0.00020784	0.0	35.0	14.0	8.75	0.0010392	0.00041568	0.0002598
Kiowa	2.0	0.0	0.0	2.0	0.00079491	0.0	10.0	4.0	2.5	0.00397455	0.00158982	0.0009936375
Sedgwick	559.0	21.0	0.0	538.0	0.00108838	4.089e-05	7000.0	3230.76923077	2100.0	0.01363	0.00629076923077	0.004089
Cowley	4.0	1.0	0.0	3.0	0.00011358	2.839e-05	333.333333333	153.846153846	100.0	0.00946333333333	0.00436769230769	0.002839
Seward	822.0	1.0	0.0	821.0	0.03774105	4.591e-05	333.333333333	153.846153846	100.0	0.0153033333333	0.00706307692308	0.004591
Washington	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marion	5.0	1.0	0.0	4.0	0.00041841	8.368e-05	333.333333333	153.846153846	100.0	0.0278933333333	0.0128738461538	0.008368
Allen	1.0	0.0	0.0	1.0	8.036e-05	0.0	5.0	2.0	1.25	0.0004018	0.00016072	0.00010045
Chase	4.0	0.0	0.0	4.0	0.00152149	0.0	20.0	8.0	5.0	0.00760745	0.00304298	0.0019018625
Jackson	92.0	0.0	0.0	92.0	0.00692771	0.0	460.0	184.0	115.0	0.03463855	0.01385542	0.0086596375
Grant	18.0	0.0	0.0	18.0	0.00245365	0.0	90.0	36.0	22.5	0.01226825	0.0049073	0.0030670625
Anderson	1.0	0.0	0.0	1.0	0.00012694	0.0	5.0	2.0	1.25	0.0006347	0.00025388	0.000158675
Jefferson	22.0	0.0	0.0	22.0	0.00115942	0.0	110.0	44.0	27.5	0.0057971	0.00231884	0.001449275
Cheyenne	2.0	0.0	0.0	2.0	0.00075188	0.0	10.0	4.0	2.5	0.0037594	0.00150376	0.00093985
Butler	28.0	0.0	0.0	28.0	0.00041938	0.0	140.0	56.0	35.0	0.0020969	0.00083876	0.000524225
McPherson	27.0	0.0	0.0	27.0	0.00094614	0.0	135.0	54.0	33.75	0.0047307	0.00189228	0.001182675
Rice	4.0	0.0	0.0	4.0	0.00041968	0.0	20.0	8.0	5.0	0.0020984	0.00083936	0.0005246
Neosho	2.0	0.0	0.0	2.0	0.00012538	0.0	10.0	4.0	2.5	0.0006269	0.00025076	0.000156725
