Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Lancaster	39.0	0.0	0.0	0.0	0.00012292	0.0	195.0	78.0	48.75	0.0006146	0.00024584	0.00015365
Colfax	3.0	0.0	0.0	0.0	0.00027571	0.0	15.0	6.0	3.75	0.00137855	0.00055142	0.0003446375
Nemaha	1.0	0.0	0.0	0.0	0.00014372	0.0	5.0	2.0	1.25	0.0007186	0.00028744	0.00017965
Cherry	1.0	0.0	0.0	0.0	0.00017358	0.0	5.0	2.0	1.25	0.0008679	0.00034716	0.000216975
Otoe	1.0	0.0	0.0	0.0	6.256e-05	0.0	5.0	2.0	1.25	0.0003128	0.00012512	7.82e-05
Douglas	181.0	5.0	0.0	0.0	0.00031929	8.82e-06	1666.66666667	769.230769231	500.0	0.00294	0.00135692307692	0.000882
Gage	23.0	1.0	0.0	0.0	0.00107012	4.653e-05	333.333333333	153.846153846	100.0	0.01551	0.00715846153846	0.004653
Cheyenne	1.0	0.0	0.0	0.0	0.00010741	0.0	5.0	2.0	1.25	0.00053705	0.00021482	0.0001342625
Dodge	7.0	0.0	0.0	0.0	0.00019026	0.0	35.0	14.0	8.75	0.0009513	0.00038052	0.000237825
Stanton	1.0	0.0	0.0	0.0	0.0001675	0.0	5.0	2.0	1.25	0.0008375	0.000335	0.000209375
Custer	3.0	0.0	0.0	0.0	0.00027675	0.0	15.0	6.0	3.75	0.00138375	0.0005535	0.0003459375
Buffalo	28.0	1.0	0.0	0.0	0.00056435	2.016e-05	333.333333333	153.846153846	100.0	0.00672	0.00310153846154	0.002016
Merrick	2.0	0.0	0.0	0.0	0.00025863	0.0	10.0	4.0	2.5	0.00129315	0.00051726	0.0003232875
Hamilton	7.0	0.0	0.0	0.0	0.00075431	0.0	35.0	14.0	8.75	0.00377155	0.00150862	0.0009428875
York	2.0	0.0	0.0	0.0	0.00014522	0.0	10.0	4.0	2.5	0.0007261	0.00029044	0.000181525
Cuming	2.0	0.0	0.0	0.0	0.00022371	0.0	10.0	4.0	2.5	0.00111855	0.00044742	0.0002796375
Knox	2.0	0.0	0.0	0.0	0.00023756	0.0	10.0	4.0	2.5	0.0011878	0.00047512	0.00029695
Sarpy	37.0	0.0	0.0	0.0	0.00020059	0.0	185.0	74.0	46.25	0.00100295	0.00040118	0.0002507375
Platte	5.0	0.0	0.0	0.0	0.00014987	0.0	25.0	10.0	6.25	0.00074935	0.00029974	0.0001873375
Hall	69.0	2.0	0.0	0.0	0.00112	3.246e-05	666.666666667	307.692307692	200.0	0.01082	0.00499384615385	0.003246
Scotts Bluff	10.0	0.0	0.0	0.0	0.00027786	0.0	50.0	20.0	12.5	0.0013893	0.00055572	0.000347325
Lincoln	17.0	1.0	0.0	0.0	0.00048316	2.842e-05	333.333333333	153.846153846	100.0	0.00947333333333	0.00437230769231	0.002842
Gosper	1.0	0.0	0.0	0.0	0.000501	0.0	5.0	2.0	1.25	0.002505	0.001002	0.00062625
Adams	27.0	0.0	0.0	0.0	0.00085684	0.0	135.0	54.0	33.75	0.0042842	0.00171368	0.00107105
Johnson	1.0	0.0	0.0	0.0	0.00019478	0.0	5.0	2.0	1.25	0.0009739	0.00038956	0.000243475
Madison	5.0	1.0	0.0	0.0	0.00014127	2.825e-05	333.333333333	153.846153846	100.0	0.00941666666667	0.00434615384615	0.002825
Cass	3.0	0.0	0.0	0.0	0.00011468	0.0	15.0	6.0	3.75	0.0005734	0.00022936	0.00014335
Kearney	3.0	0.0	0.0	0.0	0.00045844	0.0	15.0	6.0	3.75	0.0022922	0.00091688	0.00057305
Saunders	4.0	0.0	0.0	0.0	0.00018777	0.0	20.0	8.0	5.0	0.00093885	0.00037554	0.0002347125
Seward	1.0	0.0	0.0	0.0	5.774e-05	0.0	5.0	2.0	1.25	0.0002887	0.00011548	7.2175e-05
Kimball	9.0	0.0	0.0	0.0	0.00248756	0.0	45.0	18.0	11.25	0.0124378	0.00497512	0.00310945
Antelope	1.0	0.0	0.0	0.0	0.00015783	0.0	5.0	2.0	1.25	0.00078915	0.00031566	0.0001972875
Phelps	1.0	0.0	0.0	0.0	0.00011116	0.0	5.0	2.0	1.25	0.0005558	0.00022232	0.00013895
Washington	20.0	0.0	0.0	0.0	0.00096773	0.0	100.0	40.0	25.0	0.00483865	0.00193546	0.0012096625
Logan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unassigned	0.0	1.0	0.0	0.0	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Dawson	1.0	0.0	0.0	0.0	4.218e-05	0.0	5.0	2.0	1.25	0.0002109	8.436e-05	5.2725e-05
