Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	509345.888	0.01374424	20662117.83	0.55754872	3056.075	8.247e-05	123972.707	0.00334529
United States of America	4314371.043	0.01318704	186726156.001	0.57073577	25886.226	7.912e-05	1120356.936	0.00342441
Saint Kitts and Nevis	1051.923	0.02005916	10342.765	0.1972267	6.312	0.00012035	62.057	0.00118336
Guatemala	355587.052	0.02061636	4827279.765	0.27987789	2133.522	0.0001237	28963.679	0.00167927
Jamaica	59960.937	0.02043063	881361.951	0.30030852	359.766	0.00012258	5288.172	0.00180185
Saint Vincent and the Grenadines	2272.129	0.02061636	30845.342	0.27987789	13.633	0.0001237	185.072	0.00167927
Saint Lucia	3749.89	0.02061636	50906.709	0.27987789	22.499	0.0001237	305.44	0.00167927
Dominican Republic	207250.601	0.01950197	3825022.848	0.35992881	1243.504	0.00011701	22950.137	0.00215957
The Bahamas	8022.12	0.0208021	99981.614	0.25926152	48.133	0.00012481	599.89	0.00155557
Panama	85336.147	0.02043063	1254350.534	0.30030852	512.017	0.00012258	7526.103	0.00180185
Costa Rica	99356.046	0.01987343	1701943.924	0.34042684	596.136	0.00011924	10211.664	0.00204256
El Salvador	133564.934	0.0208021	1531086.935	0.23845943	801.39	0.00012481	9186.522	0.00143076
Haiti	231385.376	0.0208021	2652426.175	0.23845943	1388.312	0.00012481	15914.557	0.00143076
Mexico	2414092.758	0.0191305	47833792.872	0.37905931	14484.557	0.00011478	287002.757	0.00227436
Antigua and Barbuda	1985.067	0.02061636	26948.322	0.27987789	11.91	0.0001237	161.69	0.00167927
Dominica	1463.344	0.02043063	15589.706	0.21765733	8.78	0.00012258	93.538	0.00130594
Trinidad and Tobago	28653.817	0.02061636	388990.519	0.27987789	171.923	0.0001237	2333.943	0.00167927
Honduras	195879.116	0.02043063	2879214.507	0.30030852	1175.275	0.00012258	17275.287	0.00180185
Nicaragua	134496.223	0.0208021	1541762.525	0.23845943	806.977	0.00012481	9250.575	0.00143076
Cuba	231645.304	0.02043063	3404939.401	0.30030852	1389.872	0.00012258	20429.636	0.00180185
Paraguay	140824.942	0.0202449	2229792.303	0.32055341	844.95	0.00012147	13378.754	0.00192332
