Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Coos	2.0	0.0	0.0	2.0	6.331e-05	0.0	10.0	4.0	2.5	0.00031655	0.00012662	7.91375e-05
Belknap	28.0	0.0	0.0	28.0	0.00045885	0.0	140.0	56.0	35.0	0.00229425	0.0009177	0.0005735625
Strafford	111.0	0.0	0.0	111.0	0.00085326	0.0	555.0	222.0	138.75	0.0042663	0.00170652	0.001066575
Sullivan	10.0	0.0	0.0	10.0	0.00023178	0.0	50.0	20.0	12.5	0.0011589	0.00046356	0.000289725
Grafton	45.0	0.0	0.0	45.0	0.00050119	0.0	225.0	90.0	56.25	0.00250595	0.00100238	0.0006264875
Carroll	30.0	0.0	0.0	30.0	0.00061502	0.0	150.0	60.0	37.5	0.0030751	0.00123004	0.000768775
Merrimack	101.0	0.0	0.0	101.0	0.00066829	0.0	505.0	202.0	126.25	0.00334145	0.00133658	0.0008353625
Hillsborough	626.0	2.0	0.0	624.0	0.00150754	4.82e-06	666.666666667	307.692307692	200.0	0.00160666666667	0.000741538461538	0.000482
Cheshire	30.0	0.0	0.0	30.0	0.00039219	0.0	150.0	60.0	37.5	0.00196095	0.00078438	0.0004902375
Unassigned	14.0	39.0	0.0	-25.0	N/A	N/A	13000.0	6000.0	3900.0	N/A	N/A	N/A
Rockingham	493.0	1.0	0.0	492.0	0.00159456	3.23e-06	333.333333333	153.846153846	100.0	0.00107666666667	0.000496923076923	0.000323
