Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Ransom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oliver	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McKenzie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hettinger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lamoure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kidder	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Richland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pierce	2	0	0	0	4.9008e-4	0	10	4	2.5	0.0024504	9.8016e-4	6.126e-4	0	0	0	0
Stark	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sargent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eddy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Foster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pembina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grand Forks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McHenry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burke	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golden Valley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sheridan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sioux	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dunn	1	0	0	0	2.3084e-4	0	5	2	1.25	0.0011542	4.6168e-4	2.8855e-4	1	0	0	0
Grant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wells	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mountrail	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramsey	1	0	0	0	8.71e-5	0	5	2	1.25	4.355e-4	1.742e-4	1.08875e-4	0	0	0	0
Williams	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Billings	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Walsh	1	0	0	0	9.375e-5	0	5	2	1.25	4.6875e-4	1.875e-4	1.171875e-4	1	0	0	0
Ward	3	0	0	0	4.428e-5	0	15	6	3.75	2.214e-4	8.856e-5	5.535e-5	0	0	0	0
Benson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McLean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adams	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bowman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rolette	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Griggs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nelson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cass	3	0	0	0	1.653e-5	0	15	6	3.75	8.265e-5	3.306e-5	2.06625e-5	2	0	0	0
Cavalier	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Towner	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
McIntosh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Renville	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slope	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Divide	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dickey	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steele	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Logan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stutsman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bottineau	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Traill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emmons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morton	7	0	0	0	2.2512e-4	0	35	14	8.75	0.0011256	4.5024e-4	2.814e-4	0	0	0	0
Mercer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burleigh	18	0	0	0	1.8893e-4	0	90	36	22.5	9.4465e-4	3.7786e-4	2.361625e-4	2	0	0	0
