Name	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	8259.663	0.00022288	29648631.226	0.80004173	49.558	1.34e-06	177891.787	0.00480025
East Timor	2402.143	0.00189448	993235.129	0.78332576	14.413	1.137e-05	5959.411	0.00469995
Sao Tome and Principe	587.923	0.002786	162505.155	0.77006442	3.528	1.672e-05	975.031	0.00462039
Guernsey	112.084	0.0016716	52755.199	0.78678039	0.673	1.003e-05	316.531	0.00472068
United States of America	48612.631	0.00014859	261796212.175	0.80019032	291.676	8.9e-07	1570777.273	0.00480114
Vatican	1.25	0.00156016	631.461	0.78834055	0.007	9.36e-06	3.789	0.00473004
Lithuania	3108.65	0.0011144	2213401.769	0.79346678	18.652	6.69e-06	13280.411	0.0047608
Cambodia	3621.748	0.00022288	13000516.487	0.80004173	21.73	1.34e-06	78003.099	0.00480025
Saint Kitts and Nevis	111.036	0.00211736	40873.846	0.77942537	0.666	1.27e-05	245.243	0.00467655
Ethiopia	182579.446	0.0016716	85935741.416	0.78678039	1095.477	1.003e-05	515614.448	0.00472068
Aruba	176.93	0.0016716	83276.771	0.78678039	1.062	1.003e-05	499.661	0.00472068
Sri Lanka	4829.801	0.00022288	17336904.266	0.80004173	28.979	1.34e-06	104021.426	0.00480025
Swaziland	1899.253	0.0016716	893932.801	0.78678039	11.396	1.003e-05	5363.597	0.00472068
Argentina	54543.043	0.00122584	35255324.676	0.79235238	327.258	7.36e-06	211531.948	0.00475411
Bolivia	17712.686	0.00156016	8950142.207	0.78834055	106.276	9.36e-06	53700.853	0.00473004
Cameroon	33721.109	0.00133728	19949234.452	0.79112654	202.327	8.02e-06	119695.407	0.00474676
Burkina Faso	30815.5	0.00156016	15570935.962	0.78834055	184.893	9.36e-06	93425.616	0.00473004
Bahrain	1574.082	0.00100296	1246871.793	0.79446974	9.444	6.02e-06	7481.231	0.00476682
Saudi Arabia	41310.669	0.00122584	26702233.301	0.79235238	247.864	7.36e-06	160213.4	0.00475411
Japan	18800.504	0.00014859	101247360.426	0.80019032	112.803	8.9e-07	607484.163	0.00480114
Slovenia	2764.65	0.00133728	1635552.867	0.79112654	16.588	8.02e-06	9813.317	0.00474676
Guatemala	28831.383	0.0016716	13570236.364	0.78678039	172.988	1.003e-05	81421.418	0.00472068
Bosnia and Herzegovina	4445.016	0.00133728	2629648.465	0.79112654	26.67	8.02e-06	15777.891	0.00474676
Guinea	20751.737	0.0016716	9767341.99	0.78678039	124.51	1.003e-05	58604.052	0.00472068
Jordan	12204.455	0.00122584	7888669.038	0.79235238	73.227	7.36e-06	47332.014	0.00475411
Spain	17356.284	0.00037147	37356650.134	0.79952168	104.138	2.23e-06	224139.901	0.00479713
Liberia	8592.413	0.00178304	3783421.229	0.7851088	51.554	1.07e-05	22700.527	0.00471065
West Bank And Gaza	16715.97	0.00334319	3805746.193	0.76114924	100.296	2.006e-05	22834.477	0.0045669
Jamaica	4578.835	0.00156016	2313665.204	0.78834055	27.473	9.36e-06	13881.991	0.00473004
Oman	4843.77	0.00100296	3836878.098	0.79446974	29.063	6.02e-06	23021.269	0.00476682
Monaco	43.107	0.0011144	30692.882	0.79346678	0.259	6.69e-06	184.157	0.0047608
New Zealand	5444.391	0.0011144	3876481.957	0.79346678	32.666	6.69e-06	23258.892	0.0047608
Yemen	84690.347	0.00297173	21866427.748	0.76727843	508.142	1.783e-05	131198.566	0.00460367
Jersey	163.126	0.0016716	76779.538	0.78678039	0.979	1.003e-05	460.677	0.00472068
Pakistan	212842.806	0.00100296	168598419.472	0.79446974	1277.057	6.02e-06	1011590.517	0.00476682
Albania	4152.569	0.00144872	2263833.001	0.78978927	24.915	8.69e-06	13582.998	0.00473874
United Arab Emirates	2862.059	0.00029717	7703022.545	0.79981885	17.172	1.78e-06	46218.135	0.00479891
Uruguay	5765.838	0.0016716	2713840.822	0.78678039	34.595	1.003e-05	16283.045	0.00472068
India	401961.081	0.00029717	1081848834.848	0.79981885	2411.766	1.78e-06	6491093.009	0.00479891
Azerbaijan	12187.689	0.00122584	7877832.034	0.79235238	73.126	7.36e-06	47266.992	0.00475411
Saint Vincent and the Grenadines	184.227	0.0016716	86711.067	0.78678039	1.105	1.003e-05	520.266	0.00472068
Republic of Serbia	9336.985	0.00133728	5523711.991	0.79112654	56.022	8.02e-06	33142.272	0.00474676
