Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Union	1.0	0.0	0.0	0.0	1.729e-05	0.0	5.0	2.0	1.25	8.645e-05	3.458e-05	2020-03-22
Union	1	0	0	0	1.729e-5	0	5	2	1.25	8.645e-5	3.458e-5	2020-03-23
Union	2	0	0	0	3.458e-5	0	10	4	2.5	1.729e-4	6.916e-5	2020-03-24
Union	3	0	0	0	5.187e-5	0	15	6	3.75	2.5935e-4	1.0374e-4	2020-03-25
Union	3	0	0	0	5.187e-5	0	15	6	3.75	2.5935e-4	1.0374e-4	2020-03-26
Union	3	0	0	0	5.187e-5	0	15	6	3.75	2.5935e-4	1.0374e-4	2020-03-27
Union	3	0	0	0	5.187e-5	0	15	6	3.75	2.5935e-4	1.0374e-4	2020-03-28
Union	3.0	0.0	0.0	0.0	5.187e-05	0.0	15.0	6.0	3.75	0.00025935	0.00010374	2020-03-29
Union	4.0	0.0	0.0	0.0	6.916e-05	0.0	20.0	8.0	5.0	0.0003458	0.00013832	2020-03-30
Union	4.0	0.0	0.0	0.0	6.916e-05	0.0	20.0	8.0	5.0	0.0003458	0.00013832	2020-03-31
Union	4.0	0.0	0.0	0.0	6.916e-05	0.0	20.0	8.0	5.0	0.0003458	0.00013832	2020-04-01
Union	4.0	0.0	0.0	0.0	6.916e-05	0.0	20.0	8.0	5.0	0.0003458	0.00013832	2020-04-02
Union	4.0	0.0	0.0	0.0	6.916e-05	0.0	20.0	8.0	5.0	0.0003458	0.00013832	2020-04-03
Union	7.0	0.0	0.0	0.0	0.00012103	0.0	35.0	14.0	8.75	0.00060515	0.00024206	2020-04-04
Union	8.0	0.0	0.0	0.0	0.00013832	0.0	40.0	16.0	10.0	0.0006916	0.00027664	2020-04-05
Union	8.0	0.0	0.0	0.0	0.00013832	0.0	40.0	16.0	10.0	0.0006916	0.00027664	2020-04-06
Union	8.0	0.0	0.0	0.0	0.00013832	0.0	40.0	16.0	10.0	0.0006916	0.00027664	2020-04-07
Union	8.0	0.0	0.0	0.0	0.00013832	0.0	40.0	16.0	10.0	0.0006916	0.00027664	2020-04-08
Union	9.0	0.0	0.0	0.0	0.00015562	0.0	45.0	18.0	11.25	0.0007781	0.00031124	2020-04-09
Union	10.0	0.0	0.0	0.0	0.00017291	0.0	50.0	20.0	12.5	0.00086455	0.00034582	2020-04-10
Union	10.0	0.0	0.0	0.0	0.00017291	0.0	50.0	20.0	12.5	0.00086455	0.00034582	2020-04-11
Union	10.0	0.0	0.0	10.0	0.00017291	0.0	50.0	20.0	12.5	0.00086455	0.00034582	2020-04-12
Union	11.0	0.0	0.0	11.0	0.0001902	0.0	55.0	22.0	13.75	0.000951	0.0003804	2020-04-13
Union	11.0	0.0	0.0	11.0	0.0001902	0.0	55.0	22.0	13.75	0.000951	0.0003804	2020-04-14
