Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Brazil	793	11	2	N/A	3.79e-6	5e-8	3666.66666667	1692.30769231	1100	1.66666666667e-5	7.69230769231e-6	5e-6	172	5	-30.9	66.7
Chile	434	0	6	N/A	2.317e-5	0	2170	868	542.5	1.1585e-4	4.634e-5	2.89625e-5	196	0	100	100
Suriname	4	0	0	N/A	6.94e-6	0	20	8	5	3.47e-5	1.388e-5	8.675e-6	3	0	100	100
Colombia	128	0	1	N/A	2.58e-6	0	640	256	160	1.29e-5	5.16e-6	3.225e-6	26	0	188.9	100
Uruguay	94	0	0	N/A	2.725e-5	0	470	188	117.5	1.3625e-4	5.45e-5	3.40625e-5	15	0	-48.3	100
Barbados	5	0	0	N/A	1.744e-5	0	25	10	6.25	8.72e-5	3.488e-5	2.18e-5	0	0	-100	100
Peru	234	3	1	N/A	7.31e-6	9e-8	1000	461.538461538	300	3e-5	1.38461538462e-5	9e-6	0	3	-100	100
Guyana	7	1	0	N/A	8.99e-6	1.28e-6	333.333333333	153.846153846	100	4.26666666667e-4	1.96923076923e-4	1.28e-4	0	0	100	100
Argentina	128	3	3	N/A	2.88e-6	7e-8	1000	461.538461538	300	2.33333333333e-5	1.07692307692e-5	7e-6	31	0	72.2	-100
Bolivia	15	0	0	N/A	1.32e-6	0	75	30	18.75	6.6e-6	2.64e-6	1.65e-6	3	0	100	100
Venezuela	42	0	0	N/A	1.45e-6	0	210	84	52.5	7.25e-6	2.9e-6	1.8125e-6	0	0	-100	100
Ecuador	367	5	0	N/A	2.148e-5	2.9e-7	1666.66666667	769.230769231	500	9.66666666667e-5	4.46153846154e-5	2.9e-5	168	2	90.9	100
