Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Marion	3.0	0.0	0.0	0.0	8.33e-06	0.0	15.0	6.0	3.75	4.165e-05	1.666e-05	1.04125e-05	2020-03-22
Marion	4	0	0	0	1.111e-05	0.0	20	8	5	5.555e-05	2.222e-05	1.38875e-05	2020-03-23
Marion	4	0	0	0	1.111e-05	0.0	20	8	5	5.555e-05	2.222e-05	1.38875e-05	2020-03-24
Marion	5	0	0	0	1.389e-5	0	25	10	6.25	6.945e-5	2.778e-5	1.73625e-5	2020-03-25
Marion	5	0	0	0	1.389e-5	0	25	10	6.25	6.945e-5	2.778e-5	1.73625e-5	2020-03-26
Marion	8	0	0	0	2.222e-5	0	40	16	10	1.111e-4	4.444e-5	2.7775e-5	2020-03-27
Marion	17	0	0	0	4.723e-05	0.0	85	34	21.25	0.00023615	9.446e-05	5.90375e-05	2020-03-28
Marion	20.0	0.0	0.0	0.0	5.556e-05	0.0	100.0	40.0	25.0	0.0002778	0.00011112	6.945e-05	2020-03-29
Marion	23.0	0.0	0.0	0.0	6.389e-05	0.0	115.0	46.0	28.75	0.00031945	0.00012778	7.98625e-05	2020-03-30
Marion	25.0	0.0	0.0	0.0	6.945e-05	0.0	125.0	50.0	31.25	0.00034725	0.0001389	8.68125e-05	2020-03-31
Marion	28.0	0.0	0.0	0.0	7.778e-05	0.0	140.0	56.0	35.0	0.0003889	0.00015556	9.7225e-05	2020-04-01
Marion	33.0	0.0	0.0	0.0	9.167e-05	0.0	165.0	66.0	41.25	0.00045835	0.00018334	0.0001145875	2020-04-02
Marion	38.0	0.0	0.0	0.0	0.00010556	0.0	190.0	76.0	47.5	0.0005278	0.00021112	0.00013195	2020-04-03
Marion	42.0	0.0	0.0	0.0	0.00011667	0.0	210.0	84.0	52.5	0.00058335	0.00023334	0.0001458375	2020-04-04
Marion	50.0	2.0	0.0	0.0	0.0001389	5.56e-06	666.666666667	307.692307692	200.0	0.00185333333333	0.000855384615385	0.000556	2020-04-05
