Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Turkey	65111	1403	4799	58909	0.00079095	1.704e-05	467666.666667	215846.153846	140300	0.00568	0.00262153846154	0.001704	443626	0.00526
Italy	162488	21067	37130	104291	0.00268881	0.00034861	7022333.33333	3241076.92308	2106700	0.116203333333	0.0536323076923	0.034861	1073689	0.017758
Czech Republic	6111	161	642	5308	0.00057512	1.515e-05	53666.6666667	24769.2307692	16100	0.00505	0.00233076923077	0.001515	131542	0.012283
Monaco	93	1	6	86	0.00240422	2.585e-05	333.333333333	153.846153846	100	0.00861666666667	0.00397692307692	0.002585	NA	NA
Lithuania	1070	29	101	940	0.00038358	1.04e-05	9666.66666667	4461.53846154	2900	0.00346666666667	0.0016	0.00104	42690	0.015682
Luxembourg	3307	67	500	2740	0.00544158	0.00011025	22333.3333333	10307.6923077	6700	0.03675	0.0169615384615	0.011025	29523	0.047163
France	131361	15748	29098	86515	0.00196099	0.00023509	5249333.33333	2422769.23077	1574800	0.0783633333333	0.0361676923077	0.023509	333807	0.005114
Andorra	659	31	128	500	0.00855777	0.00040257	10333.3333333	4769.23076923	3100	0.13419	0.0619338461538	0.040257	1673	0.021653
Switzerland	25936	1174	13700	11062	0.00304537	0.00013785	391333.333333	180615.384615	117400	0.04595	0.0212076923077	0.013785	199000	0.022993
Georgia	300	3	69	228	8.041e-05	8e-07	1000	461.538461538	300	0.000266666666667	0.000123076923077	8e-05	5027	0.00126
Slovakia	835	2	113	720	0.0001533	3.7e-07	666.666666667	307.692307692	200	0.000123333333333	5.69230769231e-05	3.7e-05	30052	0.005504
Ireland	11479	406	25	11048	0.00236509	8.365e-05	135333.333333	62461.5384615	40600	0.0278833333333	0.0128692307692	0.008365	90646	0.018358
Norway	6623	139	32	6452	0.00124625	2.616e-05	46333.3333333	21384.6153846	13900	0.00872	0.00402461538462	0.002616	128569	0.023716
Israel	12046	123	2195	9728	0.00135595	1.385e-05	41000	18923.0769231	12300	0.00461666666667	0.00213076923077	0.001385	117339	0.013557
Belarus	3281	33	203	3045	0.0003459	3.48e-06	11000	5076.92307692	3300	0.00116	0.000535384615385	0.000348	71875	0.007606
Iceland	1720	8	989	723	0.00486461	2.263e-05	2666.66666667	1230.76923077	800	0.00754333333333	0.00348153846154	0.002263	36339	0.10649
Montenegro	283	4	46	233	0.00045473	6.43e-06	1333.33333333	615.384615385	400	0.00214333333333	0.000989230769231	0.000643	2869	0.004568
Slovenia	1220	56	152	1012	0.00059012	2.709e-05	18666.6666667	8615.38461538	5600	0.00903	0.00416769230769	0.002709	35946	0.017291
Germany	131359	3294	68200	59865	0.00158401	3.972e-05	1098000	506769.230769	329400	0.01324	0.00611076923077	0.003972	1317887	0.01573
Bosnia and Herzegovina	1083	40	236	807	0.00032582	1.203e-05	13333.3333333	6153.84615385	4000	0.00401	0.00185076923077	0.001203	12407	0.003782
Armenia	1067	16	265	786	0.00036148	5.42e-06	5333.33333333	2461.53846154	1600	0.00180666666667	0.000833846153846	0.000542	8316	0.002806
Belgium	31119	4157	6868	20094	0.00272446	0.00036394	1385666.66667	639538.461538	415700	0.121313333333	0.0559907692308	0.036394	102151	0.008814
Spain	172541	18056	67504	86981	0.00369279	0.00038644	6018666.66667	2777846.15385	1805600	0.128813333333	0.0594523076923	0.038644	600000	0.012833
Ukraine	3372	98	119	3155	7.557e-05	2.2e-06	32666.6666667	15076.9230769	9800	0.000733333333333	0.000338461538462	0.00022	35153	8.04e-4
San Marino	371	36	53	282	0.0109812	0.00106556	12000	5538.46153846	3600	0.355186666667	0.163932307692	0.106556	846	0.024933
Netherlands	27580	2955	297	24328	0.0016006	0.00017149	985000	454615.384615	295500	0.0571633333333	0.0263830769231	0.017149	134972	0.007877
Denmark	6706	299	2689	3718	0.00115672	5.157e-05	99666.6666667	46000	29900	0.01719	0.00793384615385	0.005157	74210	0.012812
Poland	7202	263	618	6321	0.00018963	6.92e-06	87666.6666667	40461.5384615	26300	0.00230666666667	0.00106461538462	0.000692	148321	0.003919
Finland	3161	64	300	2797	0.00057285	1.16e-05	21333.3333333	9846.15384615	6400	0.00386666666667	0.00178461538462	0.00116	47290	0.008535
Macedonia	908	44	86	778	0.00043592	2.112e-05	14666.6666667	6769.23076923	4400	0.00704	0.00324923076923	0.002112	NA	NA
Moldova	1934	40	134	1760	0.00054542	1.128e-05	13333.3333333	6153.84615385	4000	0.00376	0.00173538461538	0.001128	6271	0.001555
Liechtenstein	79	1	55	23	0.00208388	2.638e-05	333.333333333	153.846153846	100	0.00879333333333	0.00405846153846	0.002638	900	0.023605
Latvia	657	5	16	636	0.00034103	2.6e-06	1666.66666667	769.230769231	500	0.000866666666667	0.0004	0.00026	29018	0.015384
Croatia	1704	31	415	1258	0.00041669	7.58e-06	10333.3333333	4769.23076923	3100	0.00252666666667	0.00116615384615	0.000758	18359	0.004472
Malta	393	3	44	346	0.00081277	6.2e-06	1000	461.538461538	300	0.00206666666667	0.000953846153846	0.00062	19121	0.043305
Vatican	8	0	2	6	0.00998752	0.0	40	16	10	0.0499376	0.01997504	0.0124844	NA	NA
Sweden	11445	1033	381	10031	0.00112391	0.00010144	344333.333333	158923.076923	103300	0.0338133333333	0.0156061538462	0.010144	54700	0.005416
Russia	21102	170	1694	19238	0.00014606	1.18e-06	56666.6666667	26153.8461538	17000	0.000393333333333	0.000181538461538	0.000118	1400000	0.009593
Bulgaria	713	35	81	597	0.00010151	4.98e-06	11666.6666667	5384.61538462	3500	0.00166	0.000766153846154	0.000498	18502	0.002663
Romania	6879	351	1051	5477	0.00035324	1.802e-05	117000	54000	35100	0.00600666666667	0.00277230769231	0.001802	70097	0.003644
Albania	475	24	248	203	0.00016571	8.37e-06	8000	3692.30769231	2400	0.00279	0.00128769230769	0.000837	4306	0.001496
Portugal	17448	567	347	16534	0.00169699	5.515e-05	189000	87230.7692308	56700	0.0183833333333	0.00848461538462	0.005515	191680	0.018798
Estonia	1373	31	115	1227	0.00103946	2.347e-05	10333.3333333	4769.23076923	3100	0.00782333333333	0.00361076923077	0.002347	32263	0.024321
Kosovo	387	8	66	313	0.00020972	4.34e-06	2666.66666667	1230.76923077	800	0.00144666666667	0.000667692307692	0.000434	NA	NA
Azerbaijan	1197	13	351	833	0.00012039	1.31e-06	4333.33333333	2000	1300	0.000436666666667	0.000201538461538	0.000131	71736	0.007075
United Kingdom	94845	12129	323	82393	0.00142648	0.00018242	4043000	1866000	1212900	0.0608066666667	0.0280646153846	0.018242	382650	0.005637
Austria	14226	384	7633	6209	0.001608	4.34e-05	128000	59076.9230769	38400	0.0144666666667	0.00667692307692	0.00434	151796	0.016854
West Bank and Gaza	308	2	62	244	N/A	N/A	666.666666667	307.692307692	200	N/A	N/A	N/A	17329	0.003397
Republic of Serbia	4465	94	0	4371	0.00063949	1.346e-05	31333.3333333	14461.5384615	9400	0.00448666666667	0.00207076923077	0.001346	23398	0.002678
Greece	2170	101	269	1800	0.00020228	9.41e-06	33666.6666667	15538.4615385	10100	0.00313666666667	0.00144769230769	0.000941	48798	0.004682
Hungary	1512	122	122	1268	0.00015478	1.249e-05	40666.6666667	18769.2307692	12200	0.00416333333333	0.00192153846154	0.001249	35825	0.003708
Cyprus	695	12	65	618	0.00059402	1.026e-05	4000	1846.15384615	1200	0.00342	0.00157846153846	0.001026	17923	0.014845
