Name	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	13514.804	0.0106586	88187.606	0.06955012	81.089	6.395e-05	529.126	0.0004173
Cambodia	301812.375	0.0185733	6461449.572	0.39763261	1810.874	0.00011144	38768.697	0.0023858
Sri Lanka	402483.413	0.0185733	8616698.634	0.39763261	2414.9	0.00011144	51700.192	0.0023858
Bahrain	31481.634	0.02005916	309535.276	0.1972267	188.89	0.00012035	1857.212	0.00118336
Saudi Arabia	623173.53	0.01849183	5319580.597	0.1578513	3739.041	0.00011095	31917.484	0.00094711
Japan	2279561.058	0.0180161	52591657.188	0.41564871	13677.366	0.0001081	315549.943	0.00249389
Jordan	184104.815	0.01849183	1571569.324	0.1578513	1104.629	0.00011095	9429.416	0.00094711
Oman	96875.392	0.02005916	952502.998	0.1972267	581.252	0.00012035	5715.018	0.00118336
Yemen	102320.054	0.00359034	529908.819	0.01859415	613.92	2.154e-05	3179.453	0.00011156
Pakistan	4256856.113	0.02005916	41854470.218	0.1972267	25541.137	0.00012035	251126.821	0.00118336
United Arab Emirates	184245.053	0.0191305	3650704.661	0.37905931	1105.47	0.00011478	21904.228	0.00227436
India	25876244.589	0.0191305	512722189.379	0.37905931	155257.468	0.00011478	3076333.136	0.00227436
South Korea	930265.992	0.0180161	21462127.545	0.41564871	5581.596	0.0001081	128772.765	0.00249389
Afghanistan	745646.991	0.02005916	7331387.05	0.1972267	4473.882	0.00012035	43988.322	0.00118336
Mongolia	43379.761	0.01368357	340836.863	0.10751246	260.279	8.21e-05	2045.021	0.00064507
Laos	66670.707	0.00944143	415862.904	0.05889152	400.024	5.665e-05	2495.177	0.00035335
Singapore	101586.957	0.0180161	2343708.405	0.41564871	609.522	0.0001081	14062.25	0.00249389
China	22763481.181	0.0163445	673044463.639	0.48325552	136580.887	9.807e-05	4038266.782	0.00289953
Indonesia	4949585.46	0.01849183	42251022.392	0.1578513	29697.513	0.00011095	253506.134	0.00094711
Vietnam	1721265.415	0.0180161	39711241.932	0.41564871	10327.592	0.0001081	238267.452	0.00249389
Qatar	53731.519	0.01931623	492822.862	0.17716754	322.389	0.0001159	2956.937	0.00106301
Malaysia	587287.749	0.0185733	12573143.092	0.39763261	3523.726	0.00011144	75438.859	0.0023858
Maldives	7779.012	0.01508449	63222.758	0.12259695	46.674	9.051e-05	379.337	0.00073558
Bangladesh	2433973.784	0.01508449	19781758.59	0.12259695	14603.843	9.051e-05	118690.552	0.00073558
Brunei	6470.674	0.01508449	52589.434	0.12259695	38.824	9.051e-05	315.537	0.00073558
Iran	1701617.058	0.0208021	19506045.273	0.23845943	10209.702	0.00012481	117036.272	0.00143076
Thailand	1250831.308	0.0180161	28857876.436	0.41564871	7504.988	0.0001081	173147.259	0.00249389
Iraq	770945.89	0.02005916	7580132.126	0.1972267	4625.675	0.00012035	45480.793	0.00118336
Lebanon	139927.853	0.02043063	1490718.735	0.21765733	839.567	0.00012258	8944.312	0.00130594
Uzbekistan	415348.314	0.01260335	3092168.649	0.09382889	2492.09	7.562e-05	18553.012	0.00056297
Taiwan	428422.884	0.0180161	9884126.323	0.41564871	2570.537	0.0001081	59304.758	0.00249389
Bhutan	12645.55	0.01676253	105131.955	0.13935948	75.873	0.00010058	630.792	0.00083616
Nepal	521684.457	0.0185733	11168653.423	0.39763261	3130.107	0.00011144	67011.921	0.0023858
Kuwait	82990.96	0.02005916	815987.804	0.1972267	497.946	0.00012035	4895.927	0.00118336
Kazakhstan	230345.043	0.01260335	1714863.64	0.09382889	1382.07	7.562e-05	10289.182	0.00056297
Philippines	2040304.499	0.0191305	40427403.832	0.37905931	12241.827	0.00011478	242564.423	0.00227436
Kyrgyzstan	73739.643	0.01167542	513004.299	0.08122555	442.438	7.005e-05	3078.026	0.00048735
Syria	159619.446	0.00944143	995636.76	0.05889152	957.717	5.665e-05	5973.821	0.00035335
Myanmar	439530.367	0.00818364	2655885.278	0.0494501	2637.182	4.91e-05	15935.312	0.0002967
