Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	4239.076	0.00334319	965115.922	0.76114924	25.434	2.006e-05	5790.696	0.0045669
Cambodia	14486.994	0.00089152	12924459.768	0.79536126	86.922	5.35e-06	77546.759	0.00477217
Sri Lanka	19319.204	0.00089152	17235478.446	0.79536126	115.915	5.35e-06	103412.871	0.00477217
Bahrain	3148.163	0.00200592	1226408.73	0.78143128	18.889	1.204e-05	7358.452	0.00468859
Saudi Arabia	75110.307	0.0022288	26195238.726	0.77730801	450.662	1.337e-05	157171.432	0.00466385
Japan	103402.77	0.00081723	100739746.83	0.79617848	620.417	4.9e-06	604438.481	0.00477707
Jordan	22189.918	0.0022288	7738887.094	0.77730801	133.14	1.337e-05	46433.323	0.00466385
Oman	9687.539	0.00200592	3773909.093	0.78143128	58.125	1.204e-05	22643.455	0.00468859
Yemen	145032.219	0.00508908	20904133.685	0.73351217	870.193	3.053e-05	125424.802	0.00440107
Pakistan	425685.611	0.00200592	165831462.998	0.78143128	2554.114	1.204e-05	994988.778	0.00468859
United Arab Emirates	9659.449	0.00100296	7651505.482	0.79446974	57.957	6.02e-06	45909.033	0.00476682
India	1356618.649	0.00100296	1074613535.391	0.79446974	8139.712	6.02e-06	6447681.212	0.00476682
South Korea	42197.633	0.00081723	41110879.765	0.79617848	253.186	4.9e-06	246665.279	0.00477707
Afghanistan	74564.699	0.00200592	29047665.255	0.78143128	447.388	1.204e-05	174285.992	0.00468859
Mongolia	8832.184	0.002786	2441264.393	0.77006442	52.993	1.672e-05	14647.586	0.00462039
Laos	24919.543	0.00352893	5351252.688	0.75780604	149.517	2.117e-05	32107.516	0.00454684
Singapore	4608.068	0.00081723	4489392.501	0.79617848	27.648	4.9e-06	26936.355	0.00477707
China	724292.583	0.00052005	1112379650.475	0.79870445	4345.755	3.12e-06	6674277.903	0.00479223
Indonesia	596567.196	0.0022288	208056931.9	0.77730801	3579.403	1.337e-05	1248341.591	0.00466385
Vietnam	78078.019	0.00081723	76067206.708	0.79617848	468.468	4.9e-06	456403.24	0.00477707
Qatar	5889.801	0.00211736	2168109.613	0.77942537	35.339	1.27e-05	13008.658	0.00467655
Malaysia	28189.812	0.00089152	25149322.956	0.79536126	169.139	5.35e-06	150895.938	0.00477217
Maldives	1340.945	0.00260026	398460.087	0.77266468	8.046	1.56e-05	2390.761	0.00463599
Bangladesh	419567.979	0.00260026	124674112.977	0.77266468	2517.408	1.56e-05	748044.678	0.00463599
Brunei	1115.414	0.00260026	331443.788	0.77266468	6.692	1.56e-05	1988.663	0.00463599
Iran	145852.891	0.00178304	64222110.677	0.7851088	875.117	1.07e-05	385332.664	0.00471065
Thailand	56738.74	0.00081723	55277496.88	0.79617848	340.432	4.9e-06	331664.981	0.00477707
Iraq	77094.589	0.00200592	30033217.328	0.78143128	462.568	1.204e-05	180199.304	0.00468859
Lebanon	12975.128	0.00189448	5364939.373	0.78332576	77.851	1.137e-05	32189.636	0.00469995
Uzbekistan	97934.485	0.00297173	25285967.491	0.76727843	587.607	1.783e-05	151715.805	0.00460367
Taiwan	19433.615	0.00081723	18933124.314	0.79617848	116.602	4.9e-06	113598.746	0.00477707
Bhutan	1821.506	0.00241453	584715.108	0.77507921	10.929	1.449e-05	3508.291	0.00465048
Nepal	25040.854	0.00089152	22340004.393	0.79536126	150.245	5.35e-06	134040.026	0.00477217
Kuwait	8299.096	0.00200592	3233022.677	0.78143128	49.795	1.204e-05	19398.136	0.00468859
Kazakhstan	54312.784	0.00297173	14023163.414	0.76727843	325.877	1.783e-05	84138.98	0.00460367
Philippines	106967.42	0.00100296	84731724.623	0.79446974	641.805	6.02e-06	508390.348	0.00476682
Kyrgyzstan	19941.892	0.00315746	4827208.253	0.7643067	119.651	1.894e-05	28963.25	0.00458584
Syria	59661.039	0.00352893	12811683.447	0.75780604	357.966	2.117e-05	76870.101	0.00454684
Myanmar	199508.428	0.00371466	40511013.364	0.75427712	1197.051	2.229e-05	243066.08	0.00452566
