Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
East Timor	11492.607	0.00906377	833233.545	0.65713876	68.956	5.438e-05	4999.401	0.00394283
Cambodia	54326.227	0.00334319	12368521.374	0.76114924	325.957	2.006e-05	74211.128	0.0045669
Sri Lanka	72447.014	0.00334319	16494103.998	0.76114924	434.682	2.006e-05	98964.624	0.0045669
Bahrain	9735.987	0.00620348	1125492.602	0.71713052	58.416	3.722e-05	6752.956	0.00430278
Saudi Arabia	234093.792	0.00694641	23736627.994	0.70435209	1404.563	4.168e-05	142419.768	0.00422611
Japan	399510.701	0.00315746	96707038.814	0.7643067	2397.064	1.894e-05	580242.233	0.00458584
Jordan	69158.577	0.00694641	7012537.124	0.70435209	414.951	4.168e-05	42075.223	0.00422611
Oman	29959.612	0.00620348	3463369.642	0.71713052	179.758	3.722e-05	20780.218	0.00430278
Yemen	359933.973	0.01262984	16625153.923	0.58336561	2159.604	7.578e-05	99750.924	0.00350019
Pakistan	1316472.169	0.00620348	152185874.234	0.71713052	7898.833	3.722e-05	913115.245	0.00430278
United Arab Emirates	33986.951	0.00352893	7298398.944	0.75780604	203.922	2.117e-05	43790.394	0.00454684
India	4773287.836	0.00352893	1025021587.031	0.75780604	28639.727	2.117e-05	6150129.522	0.00454684
South Korea	163036.308	0.00315746	39465172.092	0.7643067	978.218	1.894e-05	236791.033	0.00458584
Afghanistan	230598.236	0.00620348	26657452.4	0.71713052	1383.589	3.722e-05	159944.714	0.00430278
Mongolia	25672.214	0.00809796	2163345.013	0.68239845	154.033	4.859e-05	12980.07	0.00409439
Laos	67151.61	0.00950953	4576386.061	0.64807499	402.91	5.706e-05	27458.316	0.00388845
Singapore	17803.9	0.00315746	4309677.843	0.7643067	106.823	1.894e-05	25858.067	0.00458584
China	3362786.992	0.00241453	1079476073.129	0.77507921	20176.722	1.449e-05	6476856.439	0.00465048
Indonesia	1859301.096	0.00694641	188529298.998	0.70435209	11155.807	4.168e-05	1131175.794	0.00422611
Vietnam	301665.073	0.00315746	73022163.973	0.7643067	1809.99	1.894e-05	438132.984	0.00458584
Qatar	18289.382	0.00657495	1977569.382	0.71092704	109.736	3.945e-05	11865.416	0.00426556
Malaysia	105711.795	0.00334319	24067538.921	0.76114924	634.271	2.006e-05	144405.234	0.0045669
Maldives	3965.365	0.00768935	355875.514	0.69008779	23.792	4.614e-05	2135.253	0.00414053
Bangladesh	1240722.452	0.00768935	111349832.729	0.69008779	7444.335	4.614e-05	668098.996	0.00414053
Brunei	3298.437	0.00768935	296021.44	0.69008779	19.791	4.614e-05	1776.129	0.00414053
Iran	446674.478	0.00546055	59585204.194	0.72842308	2680.047	3.276e-05	357511.225	0.00437054
Thailand	219217.858	0.00315746	53064686.031	0.7643067	1315.307	1.894e-05	318388.116	0.00458584
Iraq	238422.155	0.00620348	27561907.448	0.71713052	1430.533	3.722e-05	165371.445	0.00430278
Lebanon	39943.042	0.00583202	4951516.17	0.72296253	239.658	3.499e-05	29709.097	0.00433778
Uzbekistan	281561.646	0.00854372	22221842.276	0.67430049	1689.37	5.126e-05	133331.054	0.0040458
Taiwan	75084.423	0.00315746	18175213.315	0.7643067	450.507	1.894e-05	109051.28	0.00458584
Bhutan	5520.565	0.00731788	526118.655	0.69740567	33.123	4.391e-05	3156.712	0.00418443
Nepal	93903.202	0.00334319	21379061.623	0.76114924	563.419	2.006e-05	128274.37	0.0045669
Kuwait	25665.723	0.00620348	2966990.543	0.71713052	153.994	3.722e-05	17801.943	0.00430278
Kazakhstan	156149.254	0.00854372	12323852.18	0.67430049	936.896	5.126e-05	73943.113	0.0040458
Philippines	376366.849	0.00352893	80821471.147	0.75780604	2258.201	2.117e-05	484928.827	0.00454684
Kyrgyzstan	54429.635	0.00861801	4204786.603	0.66575677	326.578	5.171e-05	25228.72	0.00399454
Syria	160770.8	0.00950953	10956539.143	0.64807499	964.625	5.706e-05	65739.235	0.00388845
Myanmar	538672.755	0.01002958	34296325.842	0.63856546	3232.037	6.018e-05	205777.955	0.00383139
