Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Italy	1128.0	29.0	46.0	N/A	1.867e-05	4.8e-07	9666.66666667	4461.53846154	2900.0	0.00016	7.38461538462e-05	4.8e-05
Lithuania	1.0	0.0	0.0	N/A	3.6e-07	0.0	5.0	2.0	1.25	1.8e-06	7.2e-07	4.5e-07
Luxembourg	1.0	0.0	0.0	N/A	1.65e-06	0.0	5.0	2.0	1.25	8.25e-06	3.3e-06	2.0625e-06
France	100.0	2.0	12.0	N/A	1.49e-06	3e-08	666.666666667	307.692307692	200.0	1e-05	4.61538461538e-06	3e-06
Georgia	1.0	0.0	0.0	N/A	2.7e-07	0.0	5.0	2.0	1.25	1.35e-06	5.4e-07	3.375e-07
Ireland	1.0	0.0	0.0	N/A	2.1e-07	0.0	5.0	2.0	1.25	1.05e-06	4.2e-07	2.625e-07
Norway	15.0	0.0	0.0	N/A	2.82e-06	0.0	75.0	30.0	18.75	1.41e-05	5.64e-06	3.525e-06
Israel	7.0	0.0	1.0	N/A	7.9e-07	0.0	35.0	14.0	8.75	3.95e-06	1.58e-06	9.875e-07
Belarus	1.0	0.0	0.0	N/A	1.1e-07	0.0	5.0	2.0	1.25	5.5e-07	2.2e-07	1.375e-07
Iceland	1.0	0.0	0.0	N/A	2.83e-06	0.0	5.0	2.0	1.25	1.415e-05	5.66e-06	3.5375e-06
Germany	79.0	0.0	16.0	N/A	9.5e-07	0.0	395.0	158.0	98.75	4.75e-06	1.9e-06	1.1875e-06
Belgium	1.0	0.0	1.0	N/A	9e-08	0.0	5.0	2.0	1.25	4.5e-07	1.8e-07	1.125e-07
Spain	45.0	0.0	2.0	N/A	9.6e-07	0.0	225.0	90.0	56.25	4.8e-06	1.92e-06	1.2e-06
San Marino	1.0	0.0	0.0	N/A	2.96e-05	0.0	5.0	2.0	1.25	0.000148	5.92e-05	3.7e-05
Netherlands	6.0	0.0	0.0	N/A	3.5e-07	0.0	30.0	12.0	7.5	1.75e-06	7e-07	4.375e-07
Denmark	3.0	0.0	0.0	N/A	5.2e-07	0.0	15.0	6.0	3.75	2.6e-06	1.04e-06	6.5e-07
Finland	3.0	0.0	1.0	N/A	5.4e-07	0.0	15.0	6.0	3.75	2.7e-06	1.08e-06	6.75e-07
Macedonia	1.0	0.0	0.0	N/A	4.8e-07	0.0	5.0	2.0	1.25	2.4e-06	9.6e-07	6e-07
