Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Hampden	475.0	16.0	0.0	0.0	0.00100977	3.401e-05	5333.33333333	2461.53846154	1600.0	0.0113366666667	0.00523230769231	0.003401
Dukes and Nantucket	11.0	0.0	0.0	0.0	N/A	N/A	55.0	22.0	13.75	N/A	N/A	N/A
Barnstable	255.0	3.0	0.0	0.0	0.00119487	1.406e-05	1000.0	461.538461538	300.0	0.00468666666667	0.00216307692308	0.001406
Berkshire	183.0	4.0	0.0	0.0	0.00144838	3.166e-05	1333.33333333	615.384615385	400.0	0.0105533333333	0.00487076923077	0.003166
Essex	885.0	17.0	0.0	0.0	0.00111935	2.15e-05	5666.66666667	2615.38461538	1700.0	0.00716666666667	0.00330769230769	0.00215
Hampshire	81.0	1.0	0.0	0.0	0.000502	6.2e-06	333.333333333	153.846153846	100.0	0.00206666666667	0.000953846153846	0.00062
Suffolk	1624.0	13.0	0.0	0.0	0.00201176	1.61e-05	4333.33333333	2000.0	1300.0	0.00536666666667	0.00247692307692	0.00161
Norfolk	829.0	15.0	0.0	0.0	0.00117524	2.126e-05	5000.0	2307.69230769	1500.0	0.00708666666667	0.00327076923077	0.002126
Plymouth	561.0	5.0	0.0	0.0	0.00108274	9.65e-06	1666.66666667	769.230769231	500.0	0.00321666666667	0.00148461538462	0.000965
Unassigned	251.0	9.0	0.0	0.0	N/A	N/A	3000.0	1384.61538462	900.0	N/A	N/A	N/A
Franklin	72.0	7.0	0.0	0.0	0.00101461	9.864e-05	2333.33333333	1076.92307692	700.0	0.03288	0.0151753846154	0.009864
Bristol	366.0	3.0	0.0	0.0	0.00064891	5.32e-06	1000.0	461.538461538	300.0	0.00177333333333	0.000818461538462	0.000532
Worcester	563.0	9.0	0.0	0.0	0.00067763	1.083e-05	3000.0	1384.61538462	900.0	0.00361	0.00166615384615	0.001083
Middlesex	1582.0	20.0	0.0	0.0	0.00097974	1.239e-05	6666.66666667	3076.92307692	2000.0	0.00413	0.00190615384615	0.001239
