Name	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	67.25	0.00100296	53270.785	0.79446974	0.404	6.02e-06	319.625	0.00476682
Vatican	0.714	0.00089152	637.084	0.79536126	0.004	5.35e-06	3.823	0.00477217
Lithuania	1657.947	0.00059435	2226561.721	0.7981844	9.948	3.57e-06	13359.37	0.00478911
Slovenia	1535.917	0.00074293	1647533.019	0.79692141	9.216	4.46e-06	9885.198	0.00478153
Bosnia and Herzegovina	2469.453	0.00074293	2648910.2	0.79692141	14.817	4.46e-06	15893.461	0.00478153
Spain	2256.317	4.829e-05	37396222.462	0.80036862	13.538	2.9e-07	224377.335	0.00480221
West Bank And Gaza	11143.98	0.0022288	3886540.048	0.77730801	66.864	1.337e-05	23319.24	0.00466385
Monaco	22.99	0.00059435	30875.369	0.7981844	0.138	3.57e-06	185.252	0.00478911
Jersey	97.876	0.00100296	77529.918	0.79446974	0.587	6.02e-06	465.18	0.00476682
Albania	2342.475	0.00081723	2282146.894	0.79617848	14.055	4.9e-06	13692.881	0.00477707
Azerbaijan	6647.83	0.00066864	7929906.705	0.79759005	39.887	4.01e-06	47579.44	0.00478554
Republic of Serbia	5187.214	0.00074293	5564172.257	0.79692141	31.123	4.46e-06	33385.034	0.00478153
Belarus	5637.597	0.00059435	7571087.123	0.7981844	33.826	3.57e-06	45426.523	0.00478911
Turkey	73389.549	0.00089152	65473919.181	0.79536126	440.337	5.35e-06	392843.515	0.00477217
Czech Republic	7104.752	0.00066864	8474948.641	0.79759005	42.629	4.01e-06	50849.692	0.00478554
San Marino	20.08	0.00059435	26966.66	0.7981844	0.12	3.57e-06	161.8	0.00478911
France	1741.844	2.6e-05	53621206.512	0.80046891	10.451	1.6e-07	321727.239	0.00480281
Slovakia	4046.759	0.00074293	4340839.711	0.79692141	24.281	4.46e-06	26045.038	0.00478153
Norway	2763.733	0.00052005	4244583.819	0.79870445	16.582	3.12e-06	25467.503	0.00479223
Montenegro	693.54	0.0011144	493810.084	0.79346678	4.161	6.69e-06	2962.861	0.0047608
Armenia	1973.672	0.00066864	2354307.177	0.79759005	11.842	4.01e-06	14125.843	0.00478554
Ukraine	29836.346	0.00066864	35590474.915	0.79759005	179.018	4.01e-06	213542.849	0.00478554
Finland	225.474	4.086e-05	4416699.533	0.80040948	1.353	2.5e-07	26500.197	0.00480246
Sweden	491.751	4.829e-05	8150293.712	0.80036862	2.951	2.9e-07	48901.762	0.00480221
Russia	6976.929	4.829e-05	115635697.354	0.80036862	41.862	2.9e-07	693814.184	0.00480221
Bulgaria	5740.366	0.00081723	5592529.636	0.79617848	34.442	4.9e-06	33555.178	0.00477707
Romania	10127.467	0.00052005	15553919.368	0.79870445	60.765	3.12e-06	93323.516	0.00479223
Portugal	6874.785	0.00066864	8200631.102	0.79759005	41.249	4.01e-06	49203.787	0.00478554
Cyprus	956.153	0.00081723	931528.825	0.79617848	5.737	4.9e-06	5589.173	0.00477707
Liechtenstein	28.165	0.00074293	30211.291	0.79692141	0.169	4.46e-06	181.268	0.00478153
Hungary	7257.543	0.00074293	7784953.96	0.79692141	43.545	4.46e-06	46709.724	0.00478153
Luxembourg	361.2	0.00059435	485079.008	0.7981844	2.167	3.57e-06	2910.474	0.00478911
Andorra	51.489	0.00066864	61419.22	0.79759005	0.309	4.01e-06	368.515	0.00478554
Belgium	636.436	5.572e-05	9141313.213	0.80032033	3.819	3.3e-07	54847.879	0.00480192
Georgia	1940.316	0.00052005	2979966.308	0.79870445	11.642	3.12e-06	17879.798	0.00479223
Denmark	3445.687	0.00059435	4627430.951	0.7981844	20.674	3.57e-06	27764.586	0.00478911
Poland	28215.479	0.00074293	30265918.193	0.79692141	169.293	4.46e-06	181595.509	0.00478153
Moldova	2897.785	0.00081723	2823155.746	0.79617848	17.387	4.9e-06	16938.934	0.00477707
Croatia	2126.702	0.00052005	3266221.983	0.79870445	12.76	3.12e-06	19597.332	0.00479223
Switzerland	4429.049	0.00052005	6802200.804	0.79870445	26.574	3.12e-06	40813.205	0.00479223
Estonia	785.062	0.00059435	1054309.002	0.7981844	4.71	3.57e-06	6325.854	0.00478911
Kosovo	1850.759	0.00100296	1466035.009	0.79446974	11.105	6.02e-06	8796.21	0.00476682
Italy	2918.262	4.829e-05	48367302.519	0.80036862	17.51	2.9e-07	290203.815	0.00480221
Malta	395.153	0.00081723	384976.182	0.79617848	2.371	4.9e-06	2309.857	0.00477707
Netherlands	10241.179	0.00059435	13753528.947	0.7981844	61.447	3.57e-06	82521.174	0.00478911
Israel	3960.036	0.00044576	7099490.64	0.79915021	23.76	2.67e-06	42596.944	0.0047949
Ireland	2884.66	0.00059435	3873992.769	0.7981844	17.308	3.57e-06	23243.957	0.00478911
Austria	4600.923	0.00052005	7066167.833	0.79870445	27.606	3.12e-06	42397.007	0.00479223
Germany	3388.539	4.086e-05	66376294.947	0.80040948	20.331	2.5e-07	398257.77	0.00480246
Greece	5578.95	0.00052005	8568236.184	0.79870445	33.474	3.12e-06	51409.417	0.00479223
Macedonia	1083.247	0.00052005	1663667.826	0.79870445	6.499	3.12e-06	9982.007	0.00479223
Latvia	1288.161	0.00066864	1536590.736	0.79759005	7.729	4.01e-06	9219.544	0.00478554
United Kingdom	59276.159	0.00089152	52882767.478	0.79536126	355.657	5.35e-06	317296.605	0.00477217
Iceland	210.145	0.00059435	282217.251	0.7981844	1.261	3.57e-06	1693.304	0.00478911
