Name	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Guernsey	637.633	0.00950953	43454.724	0.64807499	3.826	5.706e-05	260.728	0.00388845
Vatican	7.26	0.00906377	526.368	0.65713876	0.044	5.438e-05	3.158	0.00394283
Lithuania	21449.685	0.00768935	1925022.67	0.69008779	128.698	4.614e-05	11550.136	0.00414053
Slovenia	17663.043	0.00854372	1394029.947	0.67430049	105.978	5.126e-05	8364.18	0.0040458
Bosnia and Herzegovina	28398.712	0.00854372	2241326.944	0.67430049	170.392	5.126e-05	13447.962	0.0040458
Spain	203068.526	0.00434615	34695931.759	0.74257594	1218.411	2.608e-05	208175.591	0.00445546
West Bank And Gaza	77079.195	0.01541584	2573221.998	0.5146444	462.475	9.25e-05	15439.332	0.00308787
Monaco	297.439	0.00768935	26693.976	0.69008779	1.785	4.614e-05	160.164	0.00414053
Jersey	928.006	0.00950953	63243.694	0.64807499	5.568	5.706e-05	379.462	0.00388845
Albania	24702.461	0.00861801	1908309.225	0.66575677	148.215	5.171e-05	11449.855	0.00399454
Azerbaijan	80512.612	0.00809796	6784633.272	0.68239845	483.076	4.859e-05	40707.8	0.00409439
Republic of Serbia	59652.957	0.00854372	4708022.643	0.67430049	357.918	5.126e-05	28248.136	0.0040458
Belarus	72936.417	0.00768935	6545749.084	0.69008779	437.619	4.614e-05	39274.495	0.00414053
Turkey	746127.082	0.00906377	54095481.182	0.65713876	4476.762	5.438e-05	324572.887	0.00394283
Czech Republic	86046.441	0.00809796	7250957.756	0.68239845	516.279	4.859e-05	43505.747	0.00409439
San Marino	259.785	0.00768935	23314.616	0.69008779	1.559	4.614e-05	139.888	0.00414053
France	248834.837	0.00371466	50526945.311	0.75427712	1493.009	2.229e-05	303161.672	0.00452566
Slovakia	46537.726	0.00854372	3672922.171	0.67430049	279.226	5.126e-05	22037.533	0.0040458
Norway	38889.674	0.00731788	3706248.072	0.69740567	233.338	4.391e-05	22237.488	0.00418443
Montenegro	6241.86	0.01002958	397408.02	0.63856546	37.451	6.018e-05	2384.448	0.00383139
Armenia	23903.361	0.00809796	2014287.356	0.68239845	143.42	4.859e-05	12085.724	0.00409439
Ukraine	361351.298	0.00809796	30450335.578	0.68239845	2168.108	4.859e-05	182702.013	0.00409439
Finland	22547.448	0.00408613	4120118.605	0.74666206	135.285	2.452e-05	24720.712	0.00447997
Sweden	44257.629	0.00434615	7561780.731	0.74257594	265.546	2.608e-05	45370.684	0.00445546
Russia	627923.598	0.00434615	107285923.556	0.74257594	3767.542	2.608e-05	643715.541	0.00445546
Bulgaria	60534.772	0.00861801	4676419.35	0.66575677	363.209	5.171e-05	28058.516	0.00399454
Romania	142507.931	0.00731788	13581233.433	0.69740567	855.048	4.391e-05	81487.401	0.00418443
Portugal	83261.286	0.00809796	7016258.412	0.68239845	499.568	4.859e-05	42097.55	0.00409439
Cyprus	10083.073	0.00861801	778935.42	0.66575677	60.498	5.171e-05	4673.613	0.00399454
Liechtenstein	323.892	0.00854372	25562.731	0.67430049	1.943	5.126e-05	153.376	0.0040458
Hungary	83461.745	0.00854372	6587096.485	0.67430049	500.77	5.126e-05	39522.579	0.0040458
Luxembourg	4673.031	0.00768935	419385.674	0.69008779	28.038	4.614e-05	2516.314	0.00414053
Andorra	623.591	0.00809796	52548.775	0.68239845	3.742	4.859e-05	315.293	0.00409439
Belgium	53884.956	0.00471762	8432110.817	0.73822979	323.31	2.831e-05	50592.665	0.00442938
Georgia	27303.011	0.00731788	2602020.564	0.69740567	163.818	4.391e-05	15612.123	0.00418443
Denmark	44578.57	0.00768935	4000746.711	0.69008779	267.471	4.614e-05	24004.48	0.00414053
Poland	324478.006	0.00854372	25608953.42	0.67430049	1946.868	5.126e-05	153653.721	0.0040458
Moldova	30558.46	0.00861801	2360695.61	0.66575677	183.351	5.171e-05	14164.174	0.00399454
Croatia	29925.739	0.00731788	2851970.757	0.69740567	179.554	4.391e-05	17111.825	0.00418443
Switzerland	62323.042	0.00731788	5939485.399	0.69740567	373.938	4.391e-05	35636.912	0.00418443
Estonia	10156.734	0.00768935	911525.923	0.69008779	60.94	4.614e-05	5469.156	0.00414053
Kosovo	17547.935	0.00950953	1195892.774	0.64807499	105.288	5.706e-05	7175.357	0.00388845
Italy	262643.555	0.00434615	44874816.682	0.74257594	1575.861	2.608e-05	269248.9	0.00445546
Malta	4167.067	0.00861801	321913.371	0.66575677	25.002	5.171e-05	1931.48	0.00399454
Netherlands	132495.256	0.00768935	11890914.481	0.69008779	794.972	4.614e-05	71345.487	0.00414053
Israel	61710.555	0.00694641	6257323.069	0.70435209	370.263	4.168e-05	37543.938	0.00422611
Ireland	37320.288	0.00768935	3349345.24	0.69008779	223.922	4.614e-05	20096.071	0.00414053
Austria	64741.557	0.00731788	6169973.789	0.69740567	388.449	4.391e-05	37019.843	0.00418443
Germany	338853.94	0.00408613	61919133.439	0.74666206	2033.124	2.452e-05	371514.801	0.00447997
Greece	78503.79	0.00731788	7481536.516	0.69740567	471.023	4.391e-05	44889.219	0.00418443
Macedonia	15242.837	0.00731788	1452666.725	0.69740567	91.457	4.391e-05	8716.0	0.00418443
Latvia	15601.058	0.00809796	1314669.267	0.68239845	93.606	4.859e-05	7888.016	0.00409439
United Kingdom	602640.952	0.00906377	43692492.961	0.65713876	3615.846	5.438e-05	262154.958	0.00394283
Iceland	2718.753	0.00768935	243997.101	0.69008779	16.313	4.614e-05	1463.983	0.00414053
